planet_name,actual_radius,actual_mass,actual_temp,actual_esi,actual_habitability,predicted_mass,predicted_temp,predicted_esi,predicted_habitability,mass_error,temp_error,esi_error
HD 22946 d,0.23258,0.0249,546.0,0.2657822794637759,Low,0.6284639487223728,627.8039969936108,0.49274829417294513,Low,-0.6035639487223727,-81.80399699361078,-0.22696601470916922
HD 260655 b,0.1106,0.00673,709.0,0.13240838390497536,Low,-0.27137001141852934,731.9994622097671,0.017384450019098396,Low,0.27810001141852936,-22.999462209767103,0.11502393388587696
HD 260655 c,0.13677,0.00972,557.0,0.1657736769468718,Low,-0.24700480477803455,593.9657345986805,0.019934229291718862,Low,0.25672480477803455,-36.965734598680456,0.14583944765515294
HD 2685 b,1.44,1.18,2061.0,0.6608070919832485,Moderate,2.1497149151535053,2003.5854919900369,0.6101922572693225,Moderate,-0.9697149151535054,57.41450800996313,0.05061483471392603
HD 28109 b,0.19618,0.058195,881.0,0.27675046147561094,Low,0.7789971946634099,862.966130626855,0.4473815807522028,Low,-0.7208021946634099,18.033869373144967,-0.17063111927659186
HD 3167 b,0.152,0.0158,1669.0,0.16494475196255817,Low,0.35950853738281674,1836.4196346861477,0.3113283255158307,Low,-0.34370853738281676,-167.41963468614767,-0.1463835735532725
HD 3167 c,0.255,0.0308,531.0,0.291802657327908,Low,0.45542051399165506,619.8483770434774,0.49063028286828414,Low,-0.42462051399165507,-88.8483770434774,-0.19882762554037614
HD 35843 c,0.2266,0.03562,479.0,0.2892546710986477,Low,0.5354052950047689,522.7600640728594,0.48734127673231875,Low,-0.49978529500476887,-43.76006407285945,-0.19808660563367103
HD 5278 Ab,0.2186,0.0245,943.0,0.23801649272201533,Low,0.6414311579057613,968.2365446374878,0.45071003385916775,Low,-0.6169311579057614,-25.236544637487782,-0.21269354113715241
HD 63433 b,0.1945,0.0689,870.0,0.2864110319375384,Low,0.45819448146086106,977.6314517135596,0.4050410327823128,Low,-0.38929448146086104,-107.63145171355961,-0.11863000084477437
HD 63935 b,0.2668,0.033,911.0,0.2802477393714148,Low,0.4581110265543532,924.3045442966817,0.47306401185286323,Low,-0.4251110265543532,-13.304544296681684,-0.19281627248144845
HD 63935 c,0.259,0.0349,684.0,0.2919877683397645,Low,0.45086061603730776,669.3864329381712,0.488104777753485,Low,-0.4159606160373078,14.613567061828803,-0.1961170094137205
HD 73344 b,0.256,0.039,835.0,0.289220126284829,Low,0.9741924625732888,919.757414252865,0.5155062676744516,Moderate,-0.9351924625732888,-84.75741425286503,-0.2262861413896226
HD 73583 Ab,0.2489,0.0321,721.0,0.2793726132084437,Low,0.11867316024770325,710.86646169064,0.37121008378849246,Low,-0.08657316024770326,10.133538309360006,-0.09183747058004876
HD 73583 Ac,0.2436,0.0302,503.0,0.28651072469490274,Low,0.11375021391292817,472.94417238028575,0.384754578314869,Low,-0.08355021391292816,30.05582761971425,-0.09824385361996624
HD 88986   b,0.2221,0.0541,460.0,0.3157785031642839,Low,0.7914126481569396,379.6543287623388,0.5300022145617608,Moderate,-0.7373126481569395,80.34567123766118,-0.21422371139747687
HD 89345 b,0.642,0.1073,1053.0,0.503282609091755,Moderate,1.0284936639935833,854.8992134717748,0.7554213147468491,Moderate,-0.9211936639935834,198.10078652822517,-0.2521387056550941
HD 95338 b,0.3551,0.12406,402.0,0.471485799166525,Low,0.3358130305366974,455.7307018734922,0.5612837867632899,Moderate,-0.21175303053669742,-53.730701873492194,-0.08979798759676494
HD 97658 b,0.20047,0.02457,809.0,0.23397727709289595,Low,0.29823030161788233,779.831124740727,0.3955686718602774,Low,-0.27366030161788235,29.168875259273022,-0.16159139476738144
HIP 113103 b,0.16317,0.0186,721.0,0.202332548422824,Low,0.15827874724624202,772.4412355943596,0.31826561428749217,Low,-0.13967874724624202,-51.44123559435957,-0.11593306586466817
HIP 113103 c,0.2141,0.0264,585.0,0.2567427438967931,Low,0.20569721290968135,656.1656500004766,0.3905557599562994,Low,-0.17929721290968134,-71.1656500004766,-0.1338130160595063
HIP 116454 Ab,0.226,0.0372,690.0,0.27785579817042705,Low,0.23332323889564777,706.8034207414754,0.40592512241934947,Low,-0.19612323889564776,-16.803420741475406,-0.12806932424892242
HIP 41378 f,0.821,0.038,335.0,0.5086682728649601,Moderate,1.2310688367389089,376.23883815734916,0.8934794897048073,High,-1.1930688367389088,-41.238838157349164,-0.3848112168398472
HIP 65 Ab,2.03,3.213,1411.0,0.5355394689454291,Moderate,1.9198198261201944,1341.6387741545304,0.5875380978118264,Moderate,1.2931801738798057,69.36122584546956,-0.05199862886639728
HIP 67522 b,0.897,0.0434,1174.0,0.45382799137943985,Low,1.3841096590787418,1048.0071237958591,0.7862397923504384,Moderate,-1.3407096590787417,125.99287620414088,-0.33241180097099854
HIP 94235 Ab,0.2862,1.192,1060.0,0.5206825571892333,Moderate,0.6665225811352872,1012.6714634021097,0.5087819019812063,Moderate,0.5254774188647128,47.32853659789032,0.011900655208026967
HIP 97166 b,0.2444,0.063,757.0,0.31909602498101364,Low,0.39587813566653784,780.80193145991,0.45534833552679466,Low,-0.33287813566653784,-23.80193145990995,-0.13625231054578102
K2-105 b,0.301,0.094,814.0,0.3775395379959393,Low,0.557340268818386,864.5177080088832,0.5194973115883862,Moderate,-0.4633402688183861,-50.51770800888323,-0.14195777359244688
K2-106 b,0.14952,0.0245,2299.0,0.17081414312906146,Low,0.3926688945396303,2152.9014824228066,0.3048061306161337,Low,-0.36816889453963025,146.09851757719343,-0.13399198748707225
K2-106 c,0.2534,0.018,741.0,0.2463852755461062,Low,0.4893858741594955,812.4840194063129,0.4760784852122594,Low,-0.4713858741594955,-71.48401940631288,-0.22969320966615317
K2-107 b,1.426,0.84,1649.0,0.6882891944424627,Moderate,1.9711571088023692,1736.844420043909,0.6360181589411957,Moderate,-1.1311571088023693,-87.84442004390894,0.052271035501266994
K2-108 b,0.476,0.187,1360.0,0.483920137802788,Low,0.9330676187618306,1134.7145375487082,0.6447403864460234,Moderate,-0.7460676187618307,225.28546245129178,-0.1608202486432354
K2-110 b,0.228,0.0525,575.0,0.30861120019031735,Low,0.2056314415803021,724.8286556411211,0.3965631270454717,Low,-0.15313144158030212,-149.82865564112114,-0.08795192685515435
K2-111 b,0.162,0.01664,1309.0,0.17935784818648146,Low,0.2505903716954233,1208.8766279867602,0.3232605413822206,Low,-0.23395037169542332,100.12337201323976,-0.14390269319573915
K2-113 b,1.083,1.28,1098.0,0.795386010997292,Moderate,1.3444463479207198,1053.937681747677,0.7954261620218518,Moderate,-0.0644463479207198,44.06231825232294,-4.015102455978692e-05
K2-114 b,0.952,1.85,661.0,0.8224140098006217,High,1.0451514383343743,698.2560520651099,0.8808323682007775,High,0.8048485616656258,-37.256052065109884,-0.058418358400155745
K2-124 b,0.259,0.033,442.0,0.3053692150815208,Low,-0.19114917234858642,549.8060969473646,0.027342982807441116,Low,0.22414917234858642,-107.80609694736461,0.2780262322740797
K2-132 b,1.3,0.49,1586.0,0.6623414981328176,Moderate,1.5937551498742426,627.5843449846722,0.7928303931259735,Moderate,-1.1037551498742426,958.4156550153278,-0.13048889499315586
K2-137 b,0.079,0.5,1471.0,0.24374889485443615,Low,-0.2759613025669577,1153.3745808876195,0.013613764703863853,Low,0.7759613025669577,317.62541911238054,0.2301351301505723
K2-138 b,0.14,0.0098,1308.0,0.14796772412890252,Low,0.3365153855367339,1360.4297549250239,0.3108771061866576,Low,-0.3267153855367339,-52.42975492502387,-0.16290938205775507
K2-138 c,0.225,0.0198,1140.0,0.2232255278011678,Low,0.41564607421329025,1161.5513207337358,0.4156761504209739,Low,-0.39584607421329027,-21.551320733735793,-0.19245062261980608
K2-138 d,0.237,0.0249,992.0,0.24608856518694597,Low,0.42681894371120677,1041.1732781838484,0.43511014551795874,Low,-0.4019189437112068,-49.173278183848424,-0.18902158033101277
K2-138 e,0.294,0.0409,861.0,0.3095224947805371,Low,0.47988485993859886,833.9179390134182,0.5053366692053978,Moderate,-0.43898485993859887,27.082060986581837,-0.19581417442486065
K2-138 f,0.251,0.005,745.0,0.18311785413667858,Low,0.4398585485993117,719.7541705400558,0.47442041039912564,Low,-0.4348585485993117,25.24582945994416,-0.29130255626244705
K2-138 g,0.2688,0.0135,518.0,0.24895414540173424,Low,0.4564550070894654,486.125468261054,0.5189075665215629,Moderate,-0.4429550070894654,31.87453173894602,-0.2699534211198287
K2-139 b,0.813,0.381,524.0,0.7652975946873477,Moderate,0.998528214492156,603.9670865689521,0.8609800791527157,High,-0.617528214492156,-79.96708656895214,-0.09568248446536798
K2-140 b,1.093,0.93,957.0,0.8281501023544355,High,1.3064638146737853,1145.269076184561,0.7858266596777947,Moderate,-0.3764638146737852,-188.26907618456107,0.04232344267664079
K2-155 b,0.161,0.0148,708.0,0.19137521811943348,Low,0.025020629640087777,644.1729724952603,0.21831605272878776,Low,-0.010220629640087776,63.8270275047397,-0.026940834609354286
K2-155 c,0.232,0.0205,583.0,0.2519192218249193,Low,0.09112376613292628,530.9326504257693,0.35395101516800803,Low,-0.07062376613292627,52.06734957423066,-0.1020317933430887
K2-155 d,0.17,0.0154,381.0,0.2147417227378175,Low,0.03342940451072207,392.14860702243845,0.2547667075622271,Low,-0.01802940451072207,-11.148607022438455,-0.04002498482440958
K2-157 b,0.08342,0.00359,2432.0,0.08102112756059689,Low,0.2365486654760135,2121.658162570681,0.2073004975186612,Low,-0.2329586654760135,310.3418374293192,-0.12627936995806432
K2-174 b,0.232,0.0289,455.0,0.2808998153789476,Low,0.15024451355790192,461.83577714423103,0.3992797209571581,Low,-0.12134451355790192,-6.835777144231031,-0.11837990557821049
K2-180 b,0.206,0.036,731.0,0.2619550878579818,Low,0.14967699945582613,840.2323103484213,0.34779101548998426,Low,-0.11367699945582613,-109.23231034842127,-0.08583592763200243
K2-182 b,0.24,0.063,969.0,0.3049700285732923,Low,0.37049545937072936,1079.5386962611178,0.42513692997205915,Low,-0.30749545937072936,-110.53869626111782,-0.12016690139876685
K2-18 b,0.211,0.02807,284.0,0.2805393800409579,Low,-0.2712801444745707,282.9080687941877,0.026760520991827665,Low,0.2993501444745707,1.0919312058122728,0.2537788590491302
K2-199 b,0.1543,0.0217,913.0,0.19682858546525842,Low,0.11336573052268262,1015.6302872898867,0.2776697905527625,Low,-0.09166573052268262,-102.63028728988672,-0.08084120508750406
K2-199 c,0.2543,0.039,694.0,0.29618843290445557,Low,0.20646306774446932,698.6521478777297,0.41946894509898214,Low,-0.1674630677444693,-4.652147877729703,-0.12328051219452657
K2-19 b,0.691,0.1019,854.0,0.5272581036583639,Moderate,0.8494664468356653,902.1404699007795,0.7560185069092212,Moderate,-0.7475664468356653,-48.14046990077952,-0.22876040325085734
K2-19 c,0.434,0.034,745.0,0.3573756723928098,Low,0.6102192227262871,773.7131234428603,0.6236219422071452,Moderate,-0.5762192227262871,-28.71312344286025,-0.26624626981433536
K2-19 d,0.102,0.031,1252.0,0.1645230055230523,Low,0.30113992624636643,1380.4256293983099,0.25889753114867486,Low,-0.2701399262463664,-128.42562939830987,-0.09437452562562257
K2-216 b,0.156,0.02517,1103.0,0.19868185585450177,Low,0.07947797255761901,1001.7432830647127,0.25966922562200045,Low,-0.054307972557619016,101.25671693528727,-0.06098736976749869
K2-222 b,0.215,0.0179,878.0,0.22245094123814543,Low,0.4891091332164309,907.2596351888137,0.43399798454877386,Low,-0.4712091332164309,-29.259635188813718,-0.21154704331062843
K2-229 b,0.102,0.00815,1818.0,0.11424333520708331,Low,0.23019938152489428,2084.411984502018,0.22978339907857642,Low,-0.22204938152489428,-266.4119845020182,-0.11554006387149311
K2-229 c,0.181,0.067,750.0,0.28111418246026737,Low,0.30375021944537617,815.979338077117,0.37540042290511555,Low,-0.23675021944537616,-65.97933807711695,-0.09428624044484818
K2-229 d,0.2364,0.079,522.0,0.34715163848275105,Low,0.3553441287788969,586.9007176277994,0.4583983755313363,Low,-0.27634412877889686,-64.9007176277994,-0.11124673704858523
K2-22 Ab,0.223,1.4,2100.0,0.4060258970747735,Low,0.023617741114216884,1465.9067484203315,0.22198366228367433,Low,1.376382258885783,634.0932515796685,0.18404223479109916
K2-232 Ab,1.0,0.398,1030.0,0.7444658330631552,Moderate,1.4445304363505729,1102.6946142664315,0.8005529972991332,High,-1.0465304363505727,-72.69461426643147,-0.05608716423597804
K2-233 b,0.125,0.0104,1040.0,0.1469720826145311,Low,0.16885060190978385,1122.089280252813,0.26661339831613967,Low,-0.15845060190978386,-82.08928025281307,-0.11964131570160857
K2-233 d,0.236,0.0261,482.0,0.27477255373171444,Low,0.2722039112020619,590.1310858950674,0.4368009681274843,Low,-0.24610391120206188,-108.13108589506737,-0.16202841439576987
K2-236 b,0.514,0.085,817.0,0.4596537205226786,Low,0.9684562424373789,837.0396534058391,0.6988784205919748,Moderate,-0.883456242437379,-20.03965340583909,-0.2392247000692962
K2-237 b,1.642,1.236,1838.0,0.6404948230244608,Moderate,2.089476458692098,1796.9593587433378,0.5969167230070052,Moderate,-0.853476458692098,41.040641256662184,0.04357810001745566
K2-238 b,1.3,0.86,1587.0,0.7162589123331983,Moderate,1.7238044309035603,1421.697385884881,0.6919095342981845,Moderate,-0.8638044309035603,165.302614115119,0.024349378035013802
K2-239 b,0.098,0.0044,502.0,0.11824810180770391,Low,-0.3292078836990253,473.74904468566206,0.017314164482972825,Low,0.33360788369902533,28.250955314337943,0.10093393732473109
K2-239 c,0.089,0.0028,427.0,0.10343338780403968,Low,-0.3375840767505198,414.2989809651676,0.016735951090715444,Low,0.34038407675051985,12.701019034832427,0.08669743671332424
K2-239 d,0.098,0.0041,399.0,0.11964767387139714,Low,-0.32920358047320364,400.0060523343212,0.01767036298420584,Low,0.33330358047320363,-1.0060523343212253,0.10197731088719131
K2-240 b,0.178,0.0157,586.0,0.20907093353508596,Low,-0.04191570466167227,566.3183572919359,0.022843941082941212,Low,0.05761570466167227,19.681642708064146,0.18622699245214475
K2-240 c,0.161,0.0145,389.0,0.2057803076926617,Low,-0.057728839743359295,390.15303668880154,0.022781338401461487,Low,0.0722288397433593,-1.153036688801535,0.18299896929120021
K2-24 b,0.50299,0.05978,732.0,0.4295567629658756,Low,0.8648050420806211,706.0682044890589,0.7009622239303105,Moderate,-0.8050250420806211,25.93179551094113,-0.2714054609644349
K2-24 c,0.7075,0.0516,591.0,0.48405307560672245,Low,1.0552098635577867,540.6128129620422,0.8301942308457119,High,-1.0036098635577866,50.3871870379578,-0.3461411552389894
K2-260 Ab,1.552,1.42,1957.0,0.6345497948589023,Moderate,2.194862801499852,1888.7747279075013,0.5989627374786947,Moderate,-0.774862801499852,68.2252720924987,0.03558705738020762
K2-261 b,0.85,0.223,1080.0,0.6355858347966827,Moderate,1.1984820654757575,850.099936511054,0.8137013614139442,High,-0.9754820654757576,229.900063488946,-0.1781155266172615
K2-266 Ab,0.294,0.0355,1515.0,0.2741149903404627,Low,0.18429962325894433,1570.1403174028203,0.3858537182651624,Low,-0.14879962325894433,-55.1403174028203,-0.11173872792469969
K2-266 Ac,0.063,0.00091,665.0,0.06281722240259258,Low,-0.030740449218440546,606.7927857379592,0.013275902399668497,Low,0.03165044921844055,58.20721426204079,0.04954132000292408
K2-266 Ad,0.261,0.028,538.0,0.2881893347022513,Low,0.1535911025313429,513.9386507775121,0.41758992374078535,Low,-0.1255911025313429,24.061349222487934,-0.12940058903853408
K2-266 Ae,0.244,0.04499,490.0,0.3142664686750454,Low,0.13776940160281004,466.2944918288927,0.4011229866329142,Low,-0.09277940160281004,23.705508171107283,-0.0868565179578688
K2-27 Bb,0.4,0.09722,902.0,0.4222761496769283,Low,0.5312702757597402,849.7255607715815,0.5832340194516379,Moderate,-0.4340502757597402,52.27443922841849,-0.1609578697747096
K2-280 b,0.684,0.1167,744.0,0.5514935534595109,Moderate,1.0557769991486414,718.1963393212798,0.7895042174376852,Moderate,-0.9390769991486414,25.803660678720235,-0.23801066397817428
K2-285 b,0.231,0.03046,1089.0,0.25072299010650073,Low,0.3030002067153773,1105.0780953614362,0.4019941935501075,Low,-0.2725402067153773,-16.078095361436226,-0.15127120344360678
K2-285 c,0.315,0.04933,741.0,0.3398447230683612,Low,0.38120212981192736,789.6819527243464,0.5059018481154037,Moderate,-0.3318721298119274,-48.68195272434639,-0.1660571250470425
K2-285 d,0.221,0.02045,620.0,0.244120558574431,Low,0.29369700417251676,638.350771695266,0.42493691866994104,Low,-0.27324700417251674,-18.350771695265962,-0.18081636009551005
K2-285 e,0.174,0.03367,501.0,0.2505263585311423,Low,0.24994677893922546,629.581843006323,0.3689790195028942,Low,-0.21627677893922545,-128.58184300632297,-0.11845266097175189
K2-286 b,0.187,0.0214,347.0,0.2447635117617043,Low,0.037420396038608805,354.3639792712025,0.27670078458818076,Low,-0.016020396038608806,-7.363979271202481,-0.03193727282647646
K2-287 b,0.833,0.315,804.0,0.7035379282476966,Moderate,1.1353664542004807,808.6853011915491,0.8201220315113366,High,-0.8203664542004807,-4.685301191549115,-0.11658410326364
K2-289 b,0.812,0.1529,753.0,0.6150589725379044,Moderate,0.9857606986114241,826.0076196882477,0.8220001233004592,High,-0.8328606986114241,-73.0076196882477,-0.20694115076255482
K2-290 Ab,0.273,0.0343,1230.0,0.2724354413034389,Low,0.767737693506915,1262.176076267686,0.4902139495240383,Low,-0.733437693506915,-32.176076267686085,-0.2177785082205994
K2-290 Ac,1.006,0.774,676.0,0.8728016256406472,High,1.4501488923438428,642.2045860381447,0.8656650801407166,High,-0.6761488923438428,33.795413961855274,0.007136545499930591
K2-292 b,0.235,0.07709,795.0,0.32496224731528145,Low,0.5077292785684043,798.5681357103244,0.46369952283851673,Low,-0.43063927856840434,-3.568135710324441,-0.13873727552323528
K2-295 b,0.897,0.335,852.0,0.721141437692986,Moderate,0.8165962997282642,806.4300697081187,0.8313740598546845,High,-0.4815962997282642,45.56993029188129,-0.11023262216169849
K2-29 Ab,1.19,0.73,1171.0,0.7583294869969637,Moderate,1.3199113404829137,1185.3940631404087,0.7605594125005688,Moderate,-0.5899113404829137,-14.394063140408662,-0.0022299255036051235
K2-309 Ab,0.0749,0.033,889.0,0.14974184267503443,Low,0.47692403243093173,658.1594177621229,0.26630628220544533,Low,-0.4439240324309317,230.84058223787713,-0.1165644395304109
K2-309 Ac,0.0428,0.053,947.0,0.12177226716727128,Low,0.4470269350299293,800.9053101197287,0.18955094905209496,Low,-0.3940269350299293,146.0946898802713,-0.06777868188482368
K2-309 Ad,0.5656,0.019,855.0,0.34001244113784435,Low,0.9337243329833035,696.8166220840632,0.7404219086061641,Moderate,-0.9147243329833035,158.18337791593683,-0.40040946746831974
K2-309 Ae,0.848,0.0334,549.0,0.47066169931573565,Low,1.1966512058285543,444.0003457102476,0.8883143890181241,High,-1.1632512058285542,104.99965428975241,-0.41765268970238845
K2-30 b,1.039,0.579,1092.0,0.7733089507513823,Moderate,1.1379596392067963,1114.3646045166743,0.8152083148232047,High,-0.5589596392067964,-22.364604516674262,-0.041899364071822376
K2-310 b,0.231,0.02907,536.0,0.2749570220621734,Low,0.13748517543307137,563.5531875723348,0.38160073714692827,Low,-0.10841517543307137,-27.553187572334764,-0.1066437150847549
K2-310 c,0.24,0.0303,316.0,0.30055316542741783,Low,0.1459094604536365,312.8745885705994,0.42146003279777927,Low,-0.11560946045363651,3.1254114294005717,-0.12090686737036144
K2-314 b,0.174,0.02753,1616.0,0.2008260525828436,Low,0.5100460234144465,1215.9388340175858,0.3770918329968566,Low,-0.4825160234144465,400.0611659824142,-0.176265780414013
K2-314 c,0.3274,0.04616,990.0,0.3261066854065524,Low,0.6528623385714546,728.5312887407563,0.5651746690726015,Moderate,-0.6067023385714546,261.4687112592437,-0.2390679836660491
K2-314 d,0.3515,0.03203,752.0,0.32303008851799975,Low,0.675315677023491,567.0950665728328,0.6058459980638742,Moderate,-0.643285677023491,184.90493342716718,-0.28281590954587443
K2-329 Ab,0.774,0.26,650.0,0.6847079288018116,Moderate,0.8924510916759575,694.7428979348122,0.8203856253562807,High,-0.6324510916759575,-44.74289793481216,-0.13567769655446904
K2-32 Ab,0.443,0.047,837.0,0.38048809649389076,Low,0.5358330929262672,784.1690205741954,0.615661257476445,Moderate,-0.48883309292626725,52.83097942580457,-0.2351731609825542
K2-32 Ac,0.244,0.0255,634.0,0.26774164775916576,Low,0.35058698143115874,626.7835064456426,0.45993054635619796,Low,-0.3250869814311587,7.216493554357385,-0.1921888985970322
K2-32 Ad,0.292,0.0211,550.0,0.2835355658384568,Low,0.3952817013628195,583.9802881659775,0.5136556374360781,Moderate,-0.3741817013628195,-33.98028816597753,-0.23012007159762132
K2-32 Ae,0.09,0.0066,1066.0,0.11143148009057452,Low,0.2072083225595308,1053.531803833927,0.23655774370129232,Low,-0.20060832255953082,12.468196166073085,-0.1251262636107178
K2-34 b,1.245,1.78,1559.0,0.6875297484498764,Moderate,1.6253101611936125,1644.50323295305,0.6903663075945394,Moderate,0.15468983880638754,-85.50323295304997,-0.0028365591446630756
K2-360 b,0.13962,0.02413,2038.0,0.16805830558190632,Low,0.4402039676773114,2013.2883773479493,0.3036575533285854,Low,-0.4160739676773114,24.711622652050664,-0.13559924774667909
K2-365 b,0.25926,0.02722,710.0,0.27490808794576915,Low,0.5090378561518435,671.9529646450263,0.49736297464598656,Low,-0.48181785615184347,38.04703535497367,-0.2224548867002174
K2-366 b,0.21046,0.01995,770.0,0.23011767851878118,Low,0.27797819868566986,792.7000344067492,0.39876261696536514,Low,-0.25802819868566984,-22.700034406749182,-0.16864493844658396
K2-369 b,0.11714,0.0069,1080.0,0.12873017158196412,Low,0.08468593023734439,1120.9192733138466,0.22394871863191876,Low,-0.07778593023734438,-40.91927331384659,-0.09521854704995464
K2-36 Bb,0.128,0.01227,1224.0,0.1504900256093751,Low,0.13499075269324068,1205.268363039216,0.2550915697637584,Low,-0.12272075269324068,18.731636960784044,-0.1046015441543833
K2-36 Bc,0.2783,0.02454,788.0,0.2731413012045218,Low,0.27491400472120675,814.1528328078545,0.4506160336588621,Low,-0.25037400472120674,-26.152832807854452,-0.1774747324543403
K2-370 b,0.2248,0.0349,1420.0,0.24443358802472726,Low,0.47930359574545045,1382.6415817617494,0.41312916534710853,Low,-0.44440359574545046,37.35841823825058,-0.16869557732238127
K2-371 b,1.16,4.71,1000.0,0.6401184980550727,Moderate,1.3191763353516528,1186.999187883832,0.7664515935698386,Moderate,3.390823664648347,-186.99918788383206,-0.1263330955147659
K2-372 b,0.26274,0.0289,870.0,0.27208740810294685,Low,0.3526531037593811,854.910252291428,0.45541166249278453,Low,-0.3237531037593811,15.089747708571963,-0.18332425438983768
K2-373 b,0.18387,0.0162,1130.0,0.1941531303616441,Low,0.5771743147475353,979.0735989486734,0.4082482337459119,Low,-0.5609743147475353,150.9264010513266,-0.2140951033842678
K2-374 b,0.14212,0.01139,1210.0,0.15624030202138056,Low,0.4685454370248142,1360.0549221234648,0.3307658963217138,Low,-0.4571554370248142,-150.05492212346485,-0.17452559430033326
K2-374 c,0.19743,0.01797,790.0,0.2172374367344895,Low,0.5200460638536112,828.3784018801483,0.4265713556318141,Low,-0.5020760638536111,-38.37840188014832,-0.20933391889732458
K2-375 b,0.20011,0.01834,1000.0,0.21196249964568384,Low,0.5343623670951884,863.2819090666635,0.4284283395159624,Low,-0.5160223670951883,136.7180909333365,-0.21646583987027854
K2-376 b,0.15488,0.0129,1240.0,0.1670669244586655,Low,0.5797396818714086,1468.4664644981915,0.35196605401123937,Low,-0.5668396818714085,-228.4664644981915,-0.18489912955257387
K2-377 b,0.15104,0.01237,530.0,0.1851977566455254,Low,0.04412976709489791,526.4166558192023,0.2465896248310296,Low,-0.03175976709489791,3.583344180797667,-0.06139186818550421
K2-378 b,0.2569,0.02838,1130.0,0.25759349372584517,Low,0.4370654341818426,972.9597528036779,0.45797150262548664,Low,-0.4086854341818426,157.04024719632207,-0.20037800889964147
K2-379 b,0.19458,0.01759,680.0,0.2193694269888299,Low,0.29984034025184514,534.2138240481141,0.4113152739427761,Low,-0.28225034025184514,145.78617595188587,-0.1919458469539462
K2-380 b,0.24347,0.02504,1110.0,0.2451062291185131,Low,0.507331420681972,988.147655471356,0.4563406763009026,Low,-0.482291420681972,121.85234452864404,-0.21123444718238948
K2-383 b,0.13953,0.01026,1270.0,0.14999131507360522,Low,0.49096056251152886,1355.9411167416288,0.3302946880877639,Low,-0.4807005625115289,-85.94111674162878,-0.1803033730141587
K2-385 b,0.1373,0.0101,1100.0,0.15172045781740054,Low,0.33045493841658014,1123.9700213039118,0.31655021261313254,Low,-0.32035493841658014,-23.970021303911835,-0.164829754795732
K2-386 b,0.207,0.01954,1010.0,0.21815399694735926,Low,0.3764286991859628,1051.4280307469935,0.39952893835955217,Low,-0.3568886991859628,-41.4280307469935,-0.1813749414121929
K2-387 b,0.65323,0.14303,310.0,0.6311040465929846,Moderate,0.38869026366456294,288.33196079205095,0.7651054156189667,Moderate,-0.24566026366456295,21.66803920794905,-0.13400136902598214
K2-388 b,0.3265,0.0412,970.0,0.3186663080735064,Low,0.4060949663642265,925.1983753101059,0.5070296879589472,Moderate,-0.36489496636422647,44.80162468989408,-0.18836337988544083
K2-389 b,0.19484,0.01778,1050.0,0.20624866411999515,Low,0.23623725175737553,1056.5463872303535,0.3572152675556733,Low,-0.21845725175737554,-6.546387230353503,-0.15096660343567814
K2-389 c,0.182,0.01655,780.0,0.20545981866766025,Low,0.2242948524172016,773.1591717902282,0.3589845612787371,Low,-0.2077448524172016,6.840828209771757,-0.15352474261107688
K2-38 b,0.17,0.06,1266.0,0.245619403820933,Low,0.5110519043037128,1315.825081201084,0.36819656417363394,Low,-0.45105190430371284,-49.825081201084004,-0.12257716035270094
K2-38 c,0.216,0.03115,858.0,0.25335495197395946,Low,0.5538807721407647,914.006927125357,0.44270382740163067,Low,-0.5227307721407647,-56.00692712535704,-0.1893488754276712
K2-390 b,0.41625,0.06364,1310.0,0.3696327725827298,Low,0.6362508167740389,1258.0791615679768,0.5722599623547305,Moderate,-0.5726108167740389,51.920838432023174,-0.20262718977200073
K2-391 b,0.12231,0.00783,900.0,0.13932220577974835,Low,0.11550877809256688,1147.9971034792438,0.24336013970148332,Low,-0.10767877809256687,-247.99710347924383,-0.10403793392173497
K2-392 b,0.165,0.014,840.0,0.18656383589133715,Low,0.25457436458977745,800.3970159342991,0.34865371342526713,Low,-0.24057436458977743,39.602984065700866,-0.16208987753392998
K2-393 b,0.20983,0.01995,950.0,0.2226843673000932,Low,0.3435964222625151,898.3880318018217,0.40566182141450513,Low,-0.32364642226251505,51.61196819817826,-0.18297745411441194
K2-394 b,0.15095,0.01237,890.0,0.1721191255078332,Low,0.02748675623541086,712.1413978460307,0.21297017024660364,Low,-0.015116756235410858,177.8586021539693,-0.04085104473877044
K2-395 b,0.23169,0.02404,910.0,0.24483331484241405,Low,0.4478860489356865,913.6277999415236,0.4427570374357436,Low,-0.4238460489356865,-3.6277999415235627,-0.19792372259332952
K2-395 c,0.30288,0.03716,750.0,0.31330738534798,Low,0.5141626913851717,754.9466112985209,0.5250470760646786,Moderate,-0.4770026913851717,-4.9466112985209065,-0.21173969071669857
K2-396 b,0.14087,0.0107,1990.0,0.14102458781090016,Low,0.36569935656282315,1996.974555673901,0.2962927689282355,Low,-0.35499935656282317,-6.974555673901023,-0.1552681811173353
K2-396 c,0.27871,0.0315,590.0,0.30102320344819167,Low,0.494041822170041,594.2354508230942,0.5201525024424488,Moderate,-0.46254182217004103,-4.235450823094197,-0.21912929899425715
K2-397 b,0.21563,0.02121,1210.0,0.22013619306016455,Low,0.4151994065964425,1198.5150947924722,0.40538068229106505,Low,-0.3939894065964425,11.484905207527845,-0.1852444892309005
